Local time,Ask,Bid,AskVolume,BidVolume
21.03.2013 09:30:28.974 GMT+0800,1607.351,1607.0510000000002,300,700
21.03.2013 09:30:29.373 GMT+0800,1607.405,1607.105,300,800
21.03.2013 09:30:30.243 GMT+0800,1607.463,1607.163,300,200
21.03.2013 09:30:30.557 GMT+0800,1607.308,1607.0079999999998,300,800
21.03.2013 09:30:30.633 GMT+0800,1607.308,1606.993,300,300
21.03.2013 09:30:31.264 GMT+0800,1607.289,1606.9850000000001,300,300
21.03.2013 09:30:32.863 GMT+0800,1607.2020000000002,1606.902,300,200
21.03.2013 09:30:32.933 GMT+0800,1607.204,1606.903,400,200
21.03.2013 09:30:33.093 GMT+0800,1607.221,1606.903,300,300
21.03.2013 09:30:33.273 GMT+0800,1607.183,1606.8829999999998,300,200
21.03.2013 09:30:33.635 GMT+0800,1607.2020000000002,1606.8829999999998,300,300
21.03.2013 09:30:33.736 GMT+0800,1607.173,1606.8729999999998,300,700
21.03.2013 09:30:33.793 GMT+0800,1607.173,1606.8629999999998,300,300
21.03.2013 09:30:34.429 GMT+0800,1607.183,1606.8829999999998,300,200
21.03.2013 09:30:34.615 GMT+0800,1607.211,1606.8829999999998,300,300
21.03.2013 09:30:36.453 GMT+0800,1607.23,1606.913,300,300
21.03.2013 09:30:41.863 GMT+0800,1607.2120000000002,1606.908,300,300
21.03.2013 09:30:44.534 GMT+0800,1607.254,1606.913,200,300
21.03.2013 09:30:44.653 GMT+0800,1607.276,1606.9520000000002,300,600
21.03.2013 09:30:58.773 GMT+0800,1607.23,1606.913,300,300
21.03.2013 09:30:59.123 GMT+0800,1607.1260000000002,1606.793,300,300
21.03.2013 09:30:59.821 GMT+0800,1607.1100000000001,1606.793,300,300
21.03.2013 09:31:00.166 GMT+0800,1607.129,1606.793,300,300
21.03.2013 09:31:00.654 GMT+0800,1607.1100000000001,1606.8029999999999,300,300
21.03.2013 09:31:01.525 GMT+0800,1607.109,1606.8029999999999,300,300
21.03.2013 09:31:01.979 GMT+0800,1607.0929999999998,1606.773,300,300
21.03.2013 09:31:03.726 GMT+0800,1607.0770000000002,1606.753,300,300
21.03.2013 09:31:05.905 GMT+0800,1607.02,1606.7160000000001,300,300
21.03.2013 09:31:07.817 GMT+0800,1607.02,1606.703,300,300
21.03.2013 09:31:09.691 GMT+0800,1606.8170000000002,1606.517,200,300
21.03.2013 09:31:10.018 GMT+0800,1606.777,1606.477,200,300
21.03.2013 09:31:10.093 GMT+0800,1606.9750000000001,1606.652,800,300
21.03.2013 09:31:10.294 GMT+0800,1606.861,1606.5610000000001,700,300
21.03.2013 09:31:10.364 GMT+0800,1606.727,1606.4270000000001,200,300
21.03.2013 09:31:11.447 GMT+0800,1606.707,1606.4070000000002,200,300
21.03.2013 09:31:11.514 GMT+0800,1606.9089999999999,1606.5520000000001,300,300
21.03.2013 09:31:13.906 GMT+0800,1606.898,1606.5520000000001,700,300
21.03.2013 09:31:14.004 GMT+0800,1606.7520000000002,1606.4520000000002,800,300
21.03.2013 09:31:19.037 GMT+0800,1606.6770000000001,1606.3770000000002,200,300
21.03.2013 09:31:19.104 GMT+0800,1606.774,1606.474,700,300
21.03.2013 09:31:20.475 GMT+0800,1606.6470000000002,1606.3470000000002,200,500
21.03.2013 09:31:21.383 GMT+0800,1606.7520000000002,1606.4520000000002,700,300
21.03.2013 09:31:25.673 GMT+0800,1606.6870000000001,1606.3860000000002,200,400
21.03.2013 09:31:27.834 GMT+0800,1606.729,1606.429,800,300
21.03.2013 09:31:27.894 GMT+0800,1606.6689999999999,1606.369,700,300
21.03.2013 09:31:29.163 GMT+0800,1606.6670000000001,1606.3670000000002,200,300
21.03.2013 09:31:30.367 GMT+0800,1606.6870000000001,1606.369,300,300
21.03.2013 09:31:30.544 GMT+0800,1606.7520000000002,1606.4520000000002,800,200
21.03.2013 09:31:30.697 GMT+0800,1606.707,1606.4070000000002,200,200
21.03.2013 09:31:31.095 GMT+0800,1606.795,1606.4520000000002,700,400
21.03.2013 09:31:33.116 GMT+0800,1606.755,1606.455,700,300
21.03.2013 09:31:33.577 GMT+0800,1606.747,1606.4470000000001,200,300
21.03.2013 09:31:37.574 GMT+0800,1606.777,1606.455,300,300
21.03.2013 09:31:55.359 GMT+0800,1606.852,1606.5520000000001,700,200
21.03.2013 09:31:55.483 GMT+0800,1606.7970000000003,1606.497,200,200
21.03.2013 09:31:55.543 GMT+0800,1606.8760000000002,1606.5520000000001,800,300
21.03.2013 09:31:57.454 GMT+0800,1606.8270000000002,1606.526,200,300
21.03.2013 09:32:02.103 GMT+0800,1606.9089999999999,1606.5520000000001,800,400
21.03.2013 09:32:02.175 GMT+0800,1606.8670000000002,1606.5520000000001,200,300
21.03.2013 09:32:22.624 GMT+0800,1606.8670000000002,1606.566,200,300
21.03.2013 09:32:22.683 GMT+0800,1606.8970000000002,1606.566,300,300
21.03.2013 09:32:22.804 GMT+0800,1606.953,1606.652,400,300
21.03.2013 09:32:22.864 GMT+0800,1607.006,1606.652,200,400
21.03.2013 09:32:23.424 GMT+0800,1606.987,1606.652,200,300
21.03.2013 09:32:23.543 GMT+0800,1606.987,1606.683,300,300
21.03.2013 09:32:35.493 GMT+0800,1607.017,1606.655,300,300
21.03.2013 09:32:38.265 GMT+0800,1606.997,1606.684,300,300
21.03.2013 09:32:40.214 GMT+0800,1607.0470000000003,1606.7020000000002,300,300
21.03.2013 09:32:40.926 GMT+0800,1607.017,1606.675,300,300
21.03.2013 09:32:47.644 GMT+0800,1607.017,1606.654,200,400
21.03.2013 09:32:59.364 GMT+0800,1607,1606.652,800,400
21.03.2013 09:33:00.076 GMT+0800,1606.951,1606.585,300,400
21.03.2013 09:33:02.324 GMT+0800,1606.914,1606.5520000000001,300,400
21.03.2013 09:33:05.564 GMT+0800,1606.719,1606.4189999999999,300,800
21.03.2013 09:33:05.623 GMT+0800,1606.723,1606.423,300,200
21.03.2013 09:33:05.684 GMT+0800,1606.733,1606.433,300,200
21.03.2013 09:33:06.573 GMT+0800,1606.719,1606.413,300,300
21.03.2013 09:33:07.483 GMT+0800,1606.7,1606.4,300,200
21.03.2013 09:33:07.656 GMT+0800,1606.7,1606.393,300,300
21.03.2013 09:33:18.345 GMT+0800,1606.719,1606.393,300,300
21.03.2013 09:33:19.495 GMT+0800,1606.7,1606.393,300,300
21.03.2013 09:33:23.785 GMT+0800,1606.719,1606.393,300,300
21.03.2013 09:33:24.133 GMT+0800,1606.7379999999998,1606.413,300,300
21.03.2013 09:33:29.214 GMT+0800,1606.7520000000002,1606.4520000000002,300,200
21.03.2013 09:33:29.383 GMT+0800,1606.777,1606.4520000000002,300,300
21.03.2013 09:33:40.283 GMT+0800,1606.689,1606.3829999999998,300,300
21.03.2013 09:33:40.870 GMT+0800,1606.7079999999999,1606.3829999999998,300,300
21.03.2013 09:33:41.803 GMT+0800,1606.7279999999998,1606.3829999999998,300,300
21.03.2013 09:33:44.474 GMT+0800,1606.709,1606.3829999999998,300,300
21.03.2013 09:33:48.345 GMT+0800,1606.689,1606.3829999999998,300,300
21.03.2013 09:33:50.148 GMT+0800,1606.6589999999999,1606.355,300,300
21.03.2013 09:33:50.283 GMT+0800,1606.7079999999999,1606.3629999999998,300,300
21.03.2013 09:33:50.478 GMT+0800,1606.689,1606.3629999999998,300,300
21.03.2013 09:33:51.054 GMT+0800,1606.65,1606.3500000000001,300,600
21.03.2013 09:33:51.908 GMT+0800,1606.679,1606.3629999999998,300,300
21.03.2013 09:33:52.084 GMT+0800,1606.7079999999999,1606.3629999999998,300,300
21.03.2013 09:33:53.067 GMT+0800,1606.689,1606.3629999999998,300,300
21.03.2013 09:33:54.014 GMT+0800,1606.65,1606.3500000000001,300,200
21.03.2013 09:33:54.139 GMT+0800,1606.694,1606.352,300,300
21.03.2013 09:33:56.124 GMT+0800,1606.67,1606.366,300,300
21.03.2013 09:33:56.183 GMT+0800,1606.67,1606.3429999999998,300,300
21.03.2013 09:33:56.303 GMT+0800,1606.654,1606.3429999999998,300,300
21.03.2013 09:33:59.944 GMT+0800,1606.654,1606.352,300,200
21.03.2013 09:34:00.123 GMT+0800,1606.699,1606.352,300,300
21.03.2013 09:34:04.295 GMT+0800,1606.7179999999998,1606.3729999999998,300,300
21.03.2013 09:34:14.444 GMT+0800,1606.699,1606.393,300,300
21.03.2013 09:34:16.094 GMT+0800,1606.719,1606.393,300,300
21.03.2013 09:34:28.949 GMT+0800,1606.699,1606.393,300,300
21.03.2013 09:34:40.675 GMT+0800,1606.7179999999998,1606.393,300,300
21.03.2013 09:34:53.494 GMT+0800,1606.7,1606.393,300,300
21.03.2013 09:34:54.177 GMT+0800,1606.68,1606.38,300,200
21.03.2013 09:34:58.334 GMT+0800,1606.68,1606.3729999999998,300,300
21.03.2013 09:35:13.983 GMT+0800,1606.6779999999999,1606.352,300,400
21.03.2013 09:35:25.990 GMT+0800,1606.6979999999999,1606.3729999999998,300,300
21.03.2013 09:35:26.376 GMT+0800,1606.679,1606.379,300,800
21.03.2013 09:35:27.274 GMT+0800,1606.805,1606.4520000000002,300,400
21.03.2013 09:35:28.456 GMT+0800,1606.8270000000002,1606.463,300,300
21.03.2013 09:35:30.534 GMT+0800,1606.808,1606.493,300,300
21.03.2013 09:35:33.804 GMT+0800,1606.7870000000003,1606.463,300,300
21.03.2013 09:35:34.145 GMT+0800,1606.7579999999998,1606.454,300,300
21.03.2013 09:35:35.256 GMT+0800,1606.816,1606.463,300,300
21.03.2013 09:35:37.344 GMT+0800,1606.836,1606.493,300,300
21.03.2013 09:35:38.266 GMT+0800,1606.816,1606.493,300,300
21.03.2013 09:35:38.755 GMT+0800,1606.836,1606.493,300,300
21.03.2013 09:35:50.934 GMT+0800,1606.855,1606.513,300,300
21.03.2013 09:35:53.784 GMT+0800,1606.874,1606.5520000000001,300,400
21.03.2013 09:36:03.587 GMT+0800,1606.904,1606.5520000000001,300,400
21.03.2013 09:36:16.754 GMT+0800,1606.914,1606.6129999999998,400,200
21.03.2013 09:36:19.806 GMT+0800,1606.924,1606.6129999999998,300,300
21.03.2013 09:36:20.204 GMT+0800,1606.905,1606.6029999999998,300,700
21.03.2013 09:36:20.415 GMT+0800,1606.924,1606.6129999999998,300,300
21.03.2013 09:36:26.054 GMT+0800,1606.944,1606.643,400,200
21.03.2013 09:36:26.114 GMT+0800,1606.953,1606.643,300,300
21.03.2013 09:36:28.012 GMT+0800,1606.9720000000002,1606.643,300,300
21.03.2013 09:36:41.504 GMT+0800,1606.915,1606.615,300,200
21.03.2013 09:36:44.410 GMT+0800,1606.9720000000002,1606.643,300,300
21.03.2013 09:36:49.225 GMT+0800,1606.925,1606.625,300,700
21.03.2013 09:36:49.344 GMT+0800,1606.9679999999998,1606.643,300,300
21.03.2013 09:36:52.604 GMT+0800,1606.93,1606.63,300,200
21.03.2013 09:36:53.886 GMT+0800,1606.905,1606.605,300,700
21.03.2013 09:36:53.982 GMT+0800,1606.913,1606.6129999999998,300,200
21.03.2013 09:36:54.044 GMT+0800,1606.885,1606.585,300,200
21.03.2013 09:36:54.474 GMT+0800,1606.893,1606.5929999999998,300,200
21.03.2013 09:36:55.833 GMT+0800,1606.904,1606.5929999999998,300,300
21.03.2013 09:36:55.894 GMT+0800,1606.914,1606.6129999999998,400,200
21.03.2013 09:36:56.184 GMT+0800,1606.893,1606.5929999999998,300,200
21.03.2013 09:37:03.086 GMT+0800,1606.904,1606.5929999999998,300,300
21.03.2013 09:37:03.145 GMT+0800,1606.914,1606.6129999999998,400,200
21.03.2013 09:37:15.298 GMT+0800,1606.885,1606.585,300,200
21.03.2013 09:37:15.354 GMT+0800,1606.885,1606.5829999999999,300,200
21.03.2013 09:37:21.335 GMT+0800,1606.904,1606.5829999999999,300,300
21.03.2013 09:37:24.534 GMT+0800,1606.885,1606.5829999999999,300,200
21.03.2013 09:37:27.244 GMT+0800,1606.767,1606.463,300,300
21.03.2013 09:37:27.304 GMT+0800,1606.788,1606.484,300,400
21.03.2013 09:37:27.364 GMT+0800,1606.788,1606.463,300,300
21.03.2013 09:37:38.555 GMT+0800,1606.7939999999999,1606.493,400,200
21.03.2013 09:37:38.674 GMT+0800,1606.8270000000002,1606.493,300,300
21.03.2013 09:37:38.865 GMT+0800,1606.809,1606.493,300,300
21.03.2013 09:37:41.994 GMT+0800,1606.836,1606.513,300,300
21.03.2013 09:37:55.164 GMT+0800,1606.8170000000002,1606.513,300,300
21.03.2013 09:37:57.074 GMT+0800,1606.835,1606.513,300,300
21.03.2013 09:38:00.425 GMT+0800,1606.8170000000002,1606.493,300,300
21.03.2013 09:38:17.645 GMT+0800,1606.7970000000003,1606.493,300,300
21.03.2013 09:38:17.984 GMT+0800,1606.836,1606.493,300,300
21.03.2013 09:38:20.132 GMT+0800,1606.7970000000003,1606.493,300,300
21.03.2013 09:38:20.699 GMT+0800,1606.778,1606.473,300,300
21.03.2013 09:38:21.948 GMT+0800,1606.7970000000003,1606.473,300,300
21.03.2013 09:38:23.806 GMT+0800,1606.777,1606.473,300,300
21.03.2013 09:38:25.949 GMT+0800,1606.796,1606.473,300,300
21.03.2013 09:38:43.721 GMT+0800,1606.804,1606.503,400,200
21.03.2013 09:38:43.834 GMT+0800,1606.816,1606.503,300,300
21.03.2013 09:38:48.204 GMT+0800,1606.798,1606.473,300,300
21.03.2013 09:38:50.236 GMT+0800,1606.8170000000002,1606.473,300,300
21.03.2013 09:38:51.034 GMT+0800,1606.788,1606.473,300,300
21.03.2013 09:38:56.266 GMT+0800,1606.768,1606.464,300,300
21.03.2013 09:38:56.404 GMT+0800,1606.768,1606.453,300,300
21.03.2013 09:38:58.652 GMT+0800,1606.7920000000001,1606.453,300,300
21.03.2013 09:39:09.344 GMT+0800,1606.7479999999998,1606.4470000000001,300,300
21.03.2013 09:39:09.688 GMT+0800,1606.721,1606.3829999999998,300,300
21.03.2013 09:39:12.325 GMT+0800,1606.739,1606.413,300,300
21.03.2013 09:39:12.884 GMT+0800,1606.713,1606.413,300,200
21.03.2013 09:39:24.346 GMT+0800,1606.691,1606.391,300,200
21.03.2013 09:39:24.464 GMT+0800,1606.691,1606.3829999999998,300,300
21.03.2013 09:39:25.226 GMT+0800,1606.71,1606.3829999999998,300,300
21.03.2013 09:39:30.625 GMT+0800,1606.68,1606.3760000000002,300,300
21.03.2013 09:39:45.475 GMT+0800,1606.705,1606.3829999999998,300,300
21.03.2013 09:39:51.224 GMT+0800,1606.705,1606.403,300,200
21.03.2013 09:39:51.284 GMT+0800,1606.7379999999998,1606.403,300,300
21.03.2013 09:40:00.387 GMT+0800,1606.737,1606.3829999999998,300,300
21.03.2013 09:40:13.904 GMT+0800,1606.6979999999999,1606.3829999999998,300,300
21.03.2013 09:40:15.984 GMT+0800,1606.717,1606.3829999999998,300,300
21.03.2013 09:40:17.526 GMT+0800,1606.737,1606.3829999999998,300,300
21.03.2013 09:40:34.114 GMT+0800,1606.7179999999998,1606.3829999999998,300,300
21.03.2013 09:40:34.859 GMT+0800,1606.6979999999999,1606.3829999999998,300,300
21.03.2013 09:40:35.175 GMT+0800,1606.727,1606.3829999999998,300,300
21.03.2013 09:40:35.587 GMT+0800,1606.693,1606.3829999999998,300,300
21.03.2013 09:40:46.469 GMT+0800,1606.713,1606.413,300,200
21.03.2013 09:40:46.576 GMT+0800,1606.727,1606.413,300,300
21.03.2013 09:40:47.506 GMT+0800,1606.747,1606.413,300,300
21.03.2013 09:40:55.124 GMT+0800,1606.765,1606.4520000000002,300,400
21.03.2013 09:40:55.758 GMT+0800,1606.805,1606.453,300,300
21.03.2013 09:40:56.094 GMT+0800,1606.8700000000001,1606.5520000000001,300,300
21.03.2013 09:40:56.582 GMT+0800,1606.889,1606.5520000000001,300,400
21.03.2013 09:41:00.335 GMT+0800,1606.864,1606.533,300,300
21.03.2013 09:41:00.685 GMT+0800,1606.8829999999998,1606.5520000000001,300,300
21.03.2013 09:41:02.824 GMT+0800,1606.903,1606.5520000000001,300,300
21.03.2013 09:41:12.017 GMT+0800,1606.9220000000003,1606.5829999999999,300,300
21.03.2013 09:41:13.975 GMT+0800,1606.924,1606.6229999999998,400,200
21.03.2013 09:41:17.235 GMT+0800,1606.9460000000001,1606.6229999999998,300,300
21.03.2013 09:41:21.261 GMT+0800,1606.9520000000002,1606.652,300,500
21.03.2013 09:41:21.375 GMT+0800,1607.033,1606.723,300,300
21.03.2013 09:41:22.255 GMT+0800,1607.014,1606.683,300,300
21.03.2013 09:41:23.144 GMT+0800,1607.033,1606.703,300,300
21.03.2013 09:41:23.979 GMT+0800,1607.0520000000001,1606.733,300,300
21.03.2013 09:41:32.365 GMT+0800,1607.0520000000001,1606.7520000000002,300,300
21.03.2013 09:41:32.605 GMT+0800,1607.119,1606.763,300,300
21.03.2013 09:41:34.126 GMT+0800,1607.1000000000001,1606.763,300,300
21.03.2013 09:41:38.256 GMT+0800,1607.1200000000001,1606.763,300,300
21.03.2013 09:41:39.004 GMT+0800,1607.1000000000001,1606.763,300,300
21.03.2013 09:41:40.226 GMT+0800,1607.119,1606.763,300,300
21.03.2013 09:41:42.285 GMT+0800,1607.138,1606.8129999999999,300,300
21.03.2013 09:41:42.625 GMT+0800,1607.168,1606.8529999999998,300,300
21.03.2013 09:41:42.935 GMT+0800,1607.128,1606.8229999999999,300,300
21.03.2013 09:41:44.365 GMT+0800,1607.111,1606.793,300,300
21.03.2013 09:41:46.272 GMT+0800,1607.135,1606.793,300,300
21.03.2013 09:41:46.602 GMT+0800,1607.1100000000001,1606.793,300,300
21.03.2013 09:41:49.955 GMT+0800,1607.0910000000001,1606.773,300,300
21.03.2013 09:41:50.688 GMT+0800,1607.0720000000001,1606.7520000000002,300,300
21.03.2013 09:41:51.008 GMT+0800,1607.0320000000002,1606.7320000000002,300,200
21.03.2013 09:41:51.265 GMT+0800,1607.0510000000002,1606.743,300,300
21.03.2013 09:41:51.325 GMT+0800,1607.0529999999999,1606.7520000000002,400,200
21.03.2013 09:41:51.385 GMT+0800,1607.0810000000001,1606.7520000000002,300,300
21.03.2013 09:41:53.125 GMT+0800,1607.101,1606.773,300,300
21.03.2013 09:42:02.348 GMT+0800,1607.122,1606.773,300,300
21.03.2013 09:42:07.366 GMT+0800,1607.102,1606.793,300,300
21.03.2013 09:42:07.725 GMT+0800,1607.122,1606.793,300,300
21.03.2013 09:42:13.645 GMT+0800,1607.102,1606.793,300,300
21.03.2013 09:42:19.976 GMT+0800,1607.118,1606.793,300,300
21.03.2013 09:42:23.015 GMT+0800,1607.098,1606.793,300,300
21.03.2013 09:42:23.971 GMT+0800,1607.074,1606.763,300,300
21.03.2013 09:42:24.398 GMT+0800,1607.1229999999998,1606.793,300,300
21.03.2013 09:42:25.895 GMT+0800,1607.143,1606.793,300,300
21.03.2013 09:42:28.055 GMT+0800,1607.1229999999998,1606.793,300,300
21.03.2013 09:42:28.406 GMT+0800,1607.094,1606.763,300,300
21.03.2013 09:42:29.725 GMT+0800,1607.1129999999998,1606.763,300,300
21.03.2013 09:42:35.235 GMT+0800,1607.094,1606.763,300,300
21.03.2013 09:42:35.545 GMT+0800,1607.122,1606.763,300,300
21.03.2013 09:42:35.865 GMT+0800,1607.1029999999998,1606.773,300,300
21.03.2013 09:42:38.269 GMT+0800,1607.074,1606.773,300,200
21.03.2013 09:42:38.325 GMT+0800,1607.074,1606.753,300,300
21.03.2013 09:42:40.688 GMT+0800,1607.0929999999998,1606.753,300,300
21.03.2013 09:42:42.347 GMT+0800,1607.118,1606.773,300,300
21.03.2013 09:43:03.046 GMT+0800,1607.124,1606.8129999999999,300,300
21.03.2013 09:43:15.865 GMT+0800,1607.0620000000001,1606.7579999999998,600,300
21.03.2013 09:43:15.985 GMT+0800,1606.9779999999998,1606.663,300,300
21.03.2013 09:43:16.576 GMT+0800,1606.994,1606.693,400,200
21.03.2013 09:43:16.695 GMT+0800,1606.996,1606.693,300,300
21.03.2013 09:43:26.956 GMT+0800,1606.9779999999998,1606.6779999999999,300,200
21.03.2013 09:43:27.682 GMT+0800,1606.944,1606.643,400,200
21.03.2013 09:43:31.255 GMT+0800,1606.911,1606.611,300,200
21.03.2013 09:43:31.877 GMT+0800,1606.913,1606.6129999999998,300,200
21.03.2013 09:43:35.890 GMT+0800,1606.953,1606.652,400,300
21.03.2013 09:43:36.145 GMT+0800,1607.017,1606.693,300,300
21.03.2013 09:43:36.496 GMT+0800,1607.023,1606.723,300,200
21.03.2013 09:43:42.657 GMT+0800,1607.017,1606.693,300,300
21.03.2013 09:43:42.787 GMT+0800,1606.987,1606.683,300,800
21.03.2013 09:43:43.226 GMT+0800,1607.006,1606.693,300,300
21.03.2013 09:43:43.647 GMT+0800,1607.024,1606.723,400,200
21.03.2013 09:43:58.466 GMT+0800,1606.9379999999999,1606.638,300,800
21.03.2013 09:43:58.535 GMT+0800,1606.974,1606.673,400,200
21.03.2013 09:44:12.945 GMT+0800,1606.976,1606.673,300,300
21.03.2013 09:44:15.766 GMT+0800,1606.994,1606.693,400,200
21.03.2013 09:44:15.826 GMT+0800,1606.996,1606.693,300,300
21.03.2013 09:44:15.926 GMT+0800,1607.025,1606.693,300,300
21.03.2013 09:44:16.245 GMT+0800,1606.986,1606.683,300,800
21.03.2013 09:44:17.975 GMT+0800,1607.054,1606.723,300,300
21.03.2013 09:44:22.346 GMT+0800,1606.977,1606.6770000000001,300,200
21.03.2013 09:44:22.405 GMT+0800,1606.977,1606.652,300,400
21.03.2013 09:44:22.466 GMT+0800,1606.9279999999999,1606.628,300,300
21.03.2013 09:44:22.590 GMT+0800,1606.9279999999999,1606.624,300,300
21.03.2013 09:44:22.677 GMT+0800,1606.9470000000001,1606.6329999999998,300,300
21.03.2013 09:44:23.795 GMT+0800,1606.929,1606.625,300,300
21.03.2013 09:44:27.022 GMT+0800,1606.91,1606.6100000000001,300,800
21.03.2013 09:44:27.145 GMT+0800,1606.91,1606.6029999999998,300,300
21.03.2013 09:44:27.395 GMT+0800,1606.929,1606.6029999999998,300,300
21.03.2013 09:44:28.365 GMT+0800,1606.933,1606.6329999999998,300,200
21.03.2013 09:44:29.181 GMT+0800,1607.007,1606.641,300,400
21.03.2013 09:44:32.395 GMT+0800,1606.9479999999999,1606.622,300,300
21.03.2013 09:44:39.295 GMT+0800,1606.913,1606.6029999999998,300,300
21.03.2013 09:44:46.307 GMT+0800,1606.888,1606.588,300,200
21.03.2013 09:44:46.365 GMT+0800,1606.888,1606.5829999999999,300,300
21.03.2013 09:44:49.475 GMT+0800,1606.9070000000002,1606.5829999999999,300,300
21.03.2013 09:44:49.852 GMT+0800,1606.913,1606.6129999999998,300,200
21.03.2013 09:44:50.016 GMT+0800,1606.9270000000001,1606.6129999999998,300,300
21.03.2013 09:44:51.335 GMT+0800,1606.933,1606.6329999999998,300,200
21.03.2013 09:44:53.135 GMT+0800,1606.9260000000002,1606.6229999999998,300,700
21.03.2013 09:44:54.837 GMT+0800,1606.954,1606.653,400,200
21.03.2013 09:44:54.935 GMT+0800,1606.934,1606.6329999999998,400,200
21.03.2013 09:44:54.995 GMT+0800,1606.908,1606.608,300,200
21.03.2013 09:44:58.653 GMT+0800,1606.9260000000002,1606.6229999999998,300,800
21.03.2013 09:45:00.317 GMT+0800,1607.064,1606.763,300,200
21.03.2013 09:45:00.686 GMT+0800,1607.189,1606.8029999999999,400,200
21.03.2013 09:45:00.746 GMT+0800,1607.3529999999998,1607.0520000000001,400,500
21.03.2013 09:45:01.116 GMT+0800,1607.483,1607.152,300,400
21.03.2013 09:45:01.705 GMT+0800,1607.548,1607.2160000000001,300,300
21.03.2013 09:45:02.017 GMT+0800,1607.548,1607.189,300,300
21.03.2013 09:45:02.795 GMT+0800,1607.538,1607.1720000000003,300,400
21.03.2013 09:45:03.107 GMT+0800,1607.548,1607.191,600,300
21.03.2013 09:45:04.367 GMT+0800,1607.5370000000003,1607.171,300,400
21.03.2013 09:45:04.858 GMT+0800,1607.548,1607.191,400,300
21.03.2013 09:45:05.376 GMT+0800,1607.538,1607.1720000000003,300,400
21.03.2013 09:45:05.695 GMT+0800,1607.535,1607.1689999999999,300,400
21.03.2013 09:45:07.605 GMT+0800,1607.4479999999999,1607.148,200,300
21.03.2013 09:45:07.667 GMT+0800,1607.4479999999999,1607.148,200,200
21.03.2013 09:45:07.727 GMT+0800,1607.4479999999999,1607.0529999999999,300,200
21.03.2013 09:45:08.177 GMT+0800,1607.4479999999999,1607.0529999999999,500,300
21.03.2013 09:45:08.536 GMT+0800,1607.4479999999999,1607.0829999999999,400,200
21.03.2013 09:45:08.715 GMT+0800,1607.4479999999999,1607.0829999999999,300,200
21.03.2013 09:45:09.476 GMT+0800,1607.4479999999999,1607.0529999999999,500,300
21.03.2013 09:45:09.607 GMT+0800,1607.4479999999999,1607.0529999999999,600,200
21.03.2013 09:45:10.464 GMT+0800,1607.4479999999999,1607.0829999999999,600,200
21.03.2013 09:45:10.715 GMT+0800,1607.4479999999999,1607.0529999999999,700,200
21.03.2013 09:45:11.828 GMT+0800,1607.4279999999999,1607.0529999999999,400,200
21.03.2013 09:45:13.555 GMT+0800,1607.365,1607.0529999999999,300,300
21.03.2013 09:45:17.213 GMT+0800,1607.345,1607.045,300,200
21.03.2013 09:45:17.866 GMT+0800,1607.365,1607.0520000000001,300,300
21.03.2013 09:45:29.535 GMT+0800,1607.339,1606.973,300,600
21.03.2013 09:45:30.176 GMT+0800,1607.2939999999999,1606.993,400,200
21.03.2013 09:45:30.346 GMT+0800,1607.2920000000001,1606.9879999999998,300,300
21.03.2013 09:45:31.205 GMT+0800,1607.263,1606.963,300,200
21.03.2013 09:45:33.832 GMT+0800,1607.233,1606.933,300,700
21.03.2013 09:45:33.928 GMT+0800,1607.2150000000001,1606.915,300,200
21.03.2013 09:45:34.005 GMT+0800,1607.2150000000001,1606.913,300,200
21.03.2013 09:45:34.725 GMT+0800,1607.1670000000001,1606.852,300,400
21.03.2013 09:45:36.745 GMT+0800,1607.125,1606.8129999999999,300,300
21.03.2013 09:45:37.048 GMT+0800,1607.164,1606.852,300,400
21.03.2013 09:45:38.250 GMT+0800,1607.153,1606.8529999999998,300,200
21.03.2013 09:45:38.316 GMT+0800,1607.154,1606.8529999999998,300,200
21.03.2013 09:45:39.145 GMT+0800,1607.174,1606.8529999999998,300,300
21.03.2013 09:45:39.605 GMT+0800,1607.118,1606.818,300,200
21.03.2013 09:45:39.704 GMT+0800,1607.118,1606.814,300,300
21.03.2013 09:45:40.145 GMT+0800,1607.118,1606.8029999999999,300,300
21.03.2013 09:45:44.305 GMT+0800,1607.1000000000001,1606.773,300,300
21.03.2013 09:45:45.165 GMT+0800,1607.1170000000002,1606.793,300,300
21.03.2013 09:45:45.605 GMT+0800,1607.152,1606.852,300,300
21.03.2013 09:45:45.702 GMT+0800,1607.175,1606.852,300,400
21.03.2013 09:45:49.355 GMT+0800,1607.024,1606.723,400,200
21.03.2013 09:45:50.675 GMT+0800,1607.0439999999999,1606.743,400,200
21.03.2013 09:45:50.735 GMT+0800,1607.096,1606.743,300,300
21.03.2013 09:45:50.855 GMT+0800,1607.125,1606.759,300,400
21.03.2013 09:46:00.615 GMT+0800,1607.105,1606.793,300,300
21.03.2013 09:46:01.107 GMT+0800,1607.122,1606.793,300,300
21.03.2013 09:46:01.988 GMT+0800,1607.141,1606.8129999999999,300,300
21.03.2013 09:46:02.561 GMT+0800,1607.114,1606.8129999999999,300,200
21.03.2013 09:46:03.175 GMT+0800,1607.0439999999999,1606.743,400,200
21.03.2013 09:46:07.625 GMT+0800,1607.064,1606.763,400,200
21.03.2013 09:46:07.685 GMT+0800,1607.1029999999998,1606.763,300,300
21.03.2013 09:46:09.736 GMT+0800,1607.027,1606.727,300,200
21.03.2013 09:46:11.037 GMT+0800,1607.094,1606.793,400,200
